Year,seed,sobol,scenario,recycling,trash,wishcycling
16,0,FALSE,Arkansas,0.079019129,0.89492267,0.026058201
16,0,FALSE,California,0.64988752,0.240859742,0.109252739
16,0,FALSE,Colorado,0.095971093,0.877276423,0.026752484
16,0,FALSE,Connecticut,0.583416098,0.306103869,0.110480033
16,0,FALSE,Delaware,0.110138889,0.856102431,0.033758681
16,0,FALSE,Florida,0.096113548,0.869749025,0.034137427
16,0,FALSE,Georgia,0.098946221,0.871503553,0.029550226
16,0,FALSE,Hawaii,0.557972379,0.332098765,0.109928855
16,0,FALSE,Idaho,0.113531686,0.84897882,0.037489494
16,0,FALSE,Illinois,0.121195652,0.842726175,0.036078173
16,0,FALSE,Indiana,0.151260288,0.802098765,0.046640947
16,0,FALSE,Iowa,0.346816415,0.58102995,0.072153635
16,0,FALSE,Kansas,0.17065615,0.789500457,0.039843393
16,0,FALSE,Kentucky,0.096275489,0.878095089,0.025629422
16,0,FALSE,Louisiana,0.08088364,0.890463692,0.028652668
16,0,FALSE,Maine,0.821182555,0.071321177,0.107496268
16,0,FALSE,Maryland,0.332355243,0.611541471,0.056103286
16,0,FALSE,Massachusetts,0.415029295,0.50308642,0.081884285
16,0,FALSE,Michigan,0.676202749,0.224421535,0.099375716
16,0,FALSE,Minnesota,0.207524876,0.733338516,0.059136609
16,0,FALSE,Mississippi,0.081665594,0.891403904,0.026930502
16,0,FALSE,Missouri,0.099912874,0.870013325,0.030073801
16,0,FALSE,Montana,0.111051665,0.856814743,0.032133593
16,0,FALSE,Nebraska,0.115815603,0.849148936,0.035035461
16,0,FALSE,Nevada,0.157235996,0.799917355,0.042846648
16,0,FALSE,New Hampshire,0.26751477,0.669325329,0.063159901
16,0,FALSE,New Jersey,0.189802278,0.758489147,0.051708575
16,0,FALSE,New Mexico,0.105448522,0.86158002,0.032971458
16,0,FALSE,New York,0.626155001,0.284684685,0.089160314
16,0,FALSE,North Carolina,0.100681663,0.871165644,0.028152693
16,0,FALSE,North Dakota,0.160839265,0.79013444,0.049026295
16,0,FALSE,Ohio,0.105929905,0.862315538,0.031754557
16,0,FALSE,Oklahoma,0.085973325,0.887626764,0.026399912
16,0,FALSE,Oregon,0.789203016,0.110173218,0.100623766
16,0,FALSE,Pennsylvania,0.153170059,0.805566158,0.041263783
16,0,FALSE,Rhode Island,0.370686275,0.563453159,0.065860566
16,0,FALSE,South Carolina,0.06307652,0.914775507,0.022147973
16,0,FALSE,South Dakota,0.164358814,0.797039474,0.038601713
16,0,FALSE,Tennessee,0.071323914,0.907086168,0.021589918
16,0,FALSE,Texas,0.127903024,0.841836643,0.030260333
16,0,FALSE,Utah,0.144701294,0.805075152,0.050223554
16,0,FALSE,Vermont,0.620819527,0.287983212,0.091197261
16,0,FALSE,Virginia,0.104448167,0.863642286,0.031909548
16,0,FALSE,Washington,0.236567922,0.708803987,0.054628092
16,0,FALSE,West Virginia,0.107887223,0.858838925,0.033273852
16,0,FALSE,Wisconsin,0.223590147,0.726294549,0.050115304
16,0,FALSE,Wyoming,0.104372066,0.851731221,0.043896714
17,0,FALSE,Alabama,0.080419192,0.891287879,0.028292929
17,0,FALSE,Alaska,0.058350694,0.92,0.021649306
17,0,FALSE,Arizona,0.151679171,0.803380672,0.044940157
17,0,FALSE,Arkansas,0.076775539,0.89720696,0.026017501
17,0,FALSE,California,0.651271518,0.239769171,0.108959311
17,0,FALSE,Colorado,0.098726287,0.874146341,0.027127371
17,0,FALSE,Connecticut,0.584507552,0.302586385,0.112906062
17,0,FALSE,Delaware,0.108541667,0.857921007,0.033537326
17,0,FALSE,Florida,0.09439165,0.871743015,0.033865335
17,0,FALSE,Georgia,0.098607074,0.871184593,0.030208333
17,0,FALSE,Hawaii,0.559881774,0.332899142,0.107219083
17,0,FALSE,Idaho,0.112548327,0.849949571,0.037502101
17,0,FALSE,Illinois,0.122079491,0.840733421,0.037187088
17,0,FALSE,Indiana,0.150303498,0.80225823,0.047438272
17,0,FALSE,Iowa,0.342729767,0.584104938,0.073165295
17,0,FALSE,Kansas,0.170999086,0.789460448,0.039540466
17,0,FALSE,Kentucky,0.096452351,0.878355181,0.025192468
17,0,FALSE,Louisiana,0.074978128,0.896659011,0.028362861
17,0,FALSE,Maine,0.825645127,0.0703135,0.104041373
17,0,FALSE,Maryland,0.333059468,0.611536581,0.055403951
17,0,FALSE,Massachusetts,0.411419753,0.506434401,0.082145846
17,0,FALSE,Michigan,0.678991982,0.222302405,0.098705613
17,0,FALSE,Minnesota,0.205711028,0.737614013,0.056674959
17,0,FALSE,Mississippi,0.081247319,0.89041184,0.028340841
17,0,FALSE,Missouri,0.096504715,0.874349118,0.029146166
17,0,FALSE,Montana,0.110014051,0.857236273,0.032749676
17,0,FALSE,Nebraska,0.115585106,0.848469267,0.035945626
17,0,FALSE,Nevada,0.156602388,0.799536272,0.043861341
17,0,FALSE,New Hampshire,0.26316943,0.675867162,0.060963408
17,0,FALSE,New Jersey,0.186723619,0.763077584,0.050198796
17,0,FALSE,New Mexico,0.104011213,0.862716616,0.033272171
17,0,FALSE,New York,0.62994918,0.282519058,0.087531763
17,0,FALSE,North Carolina,0.099795501,0.872891104,0.027313395
17,0,FALSE,North Dakota,0.159138988,0.792200474,0.048660538
17,0,FALSE,Ohio,0.106781684,0.862060547,0.031157769
17,0,FALSE,Oklahoma,0.082903439,0.891804453,0.025292108
17,0,FALSE,Oregon,0.790603123,0.109168013,0.100228864
17,0,FALSE,Pennsylvania,0.152348388,0.805497243,0.042154368
17,0,FALSE,Rhode Island,0.370087146,0.566911765,0.063001089
17,0,FALSE,South Carolina,0.065788784,0.911613382,0.022597834
17,0,FALSE,South Dakota,0.16370614,0.797206558,0.039087302
17,0,FALSE,Tennessee,0.069352869,0.909615385,0.021031746
17,0,FALSE,Texas,0.123550725,0.847110395,0.02933888
17,0,FALSE,Utah,0.147883371,0.806269026,0.045847603
17,0,FALSE,Vermont,0.625784184,0.286608129,0.087607687
17,0,FALSE,Virginia,0.105909176,0.861329797,0.032761027
17,0,FALSE,Washington,0.232978036,0.713432078,0.053589886
17,0,FALSE,West Virginia,0.110450868,0.857423269,0.032125862
17,0,FALSE,Wisconsin,0.217997904,0.731331237,0.05067086
17,0,FALSE,Wyoming,0.101462246,0.855164319,0.043373435
18,0,FALSE,Alabama,0.078868687,0.893308081,0.027823232
18,0,FALSE,Alaska,0.062957176,0.913611111,0.023431713
18,0,FALSE,Arizona,0.152817971,0.804050554,0.043131476
18,0,FALSE,Arkansas,0.075549451,0.899002849,0.0254477
18,0,FALSE,California,0.65054284,0.242507825,0.106949335
18,0,FALSE,Colorado,0.094065041,0.880212285,0.025722674
18,0,FALSE,Connecticut,0.587062901,0.302565694,0.110371405
18,0,FALSE,Delaware,0.102925347,0.863871528,0.033203125
18,0,FALSE,Florida,0.094643437,0.87172271,0.033633853
18,0,FALSE,Georgia,0.095142926,0.873873547,0.030983527
18,0,FALSE,Hawaii,0.570359908,0.322902281,0.106737811
18,0,FALSE,Idaho,0.11049336,0.854462935,0.035043705
18,0,FALSE,Illinois,0.117698726,0.845174572,0.037126702
18,0,FALSE,Indiana,0.144809671,0.807716049,0.04747428
18,0,FALSE,Iowa,0.335379515,0.588248743,0.076371742
18,0,FALSE,Kansas,0.165329218,0.796885002,0.03778578
18,0,FALSE,Kentucky,0.09482938,0.879738868,0.025431752
18,0,FALSE,Louisiana,0.078472222,0.892224409,0.029303368
18,0,FALSE,Maine,0.827841757,0.071912988,0.100245255
18,0,FALSE,Maryland,0.333607199,0.610040102,0.0563527
18,0,FALSE,Massachusetts,0.414490479,0.502275581,0.08323394
18,0,FALSE,Michigan,0.680979381,0.218814433,0.100206186
18,0,FALSE,Minnesota,0.19837272,0.748118781,0.053508499
18,0,FALSE,Mississippi,0.078281853,0.89270163,0.029016517
18,0,FALSE,Missouri,0.095674457,0.874656622,0.029668922
18,0,FALSE,Montana,0.106512105,0.861608301,0.031879594
18,0,FALSE,Nebraska,0.114438534,0.849367612,0.036193853
18,0,FALSE,Nevada,0.15355831,0.803443526,0.042998163
18,0,FALSE,New Hampshire,0.25543644,0.682304174,0.062259386
18,0,FALSE,New Jersey,0.184338061,0.765667311,0.049994627
18,0,FALSE,New Mexico,0.102349643,0.865035678,0.032614679
18,0,FALSE,New York,0.629227304,0.279781705,0.090990991
18,0,FALSE,North Carolina,0.098986026,0.873146728,0.027867246
18,0,FALSE,North Dakota,0.158402531,0.792571174,0.049026295
18,0,FALSE,Ohio,0.102989366,0.864870877,0.032139757
18,0,FALSE,Oklahoma,0.086772487,0.886811067,0.026416446
18,0,FALSE,Oregon,0.792021181,0.109374439,0.09860438
18,0,FALSE,Pennsylvania,0.148208227,0.807379135,0.044412638
18,0,FALSE,Rhode Island,0.364504357,0.571683007,0.063812636
18,0,FALSE,South Carolina,0.066601153,0.909779001,0.023619846
18,0,FALSE,South Dakota,0.162985589,0.798814745,0.038199666
18,0,FALSE,Tennessee,0.069828188,0.909754928,0.020416885
18,0,FALSE,Texas,0.121381285,0.849454285,0.02916443
18,0,FALSE,Utah,0.14303653,0.812837709,0.044125761
18,0,FALSE,Vermont,0.625353435,0.291119947,0.083526618
18,0,FALSE,Virginia,0.105327564,0.862367393,0.032305044
18,0,FALSE,Washington,0.22601052,0.720538021,0.053451458
18,0,FALSE,West Virginia,0.108737806,0.858898406,0.032363788
18,0,FALSE,Wisconsin,0.215015723,0.735146751,0.049837526
18,0,FALSE,Wyoming,0.105364828,0.85129108,0.043344092
19,0,FALSE,Alabama,0.079030303,0.893277778,0.027691919
19,0,FALSE,Alaska,0.062997685,0.913414352,0.023587963
19,0,FALSE,Arizona,0.152326724,0.80593069,0.041742587
19,0,FALSE,Arkansas,0.077136752,0.896489621,0.026373626
19,0,FALSE,California,0.654176448,0.239642019,0.106181534
19,0,FALSE,Colorado,0.093766938,0.88064589,0.025587173
19,0,FALSE,Connecticut,0.592520174,0.294273743,0.113206083
19,0,FALSE,Delaware,0.103181424,0.863706597,0.033111979
19,0,FALSE,Florida,0.094416017,0.871275991,0.034307992
19,0,FALSE,Georgia,0.092429748,0.876861273,0.030708979
19,0,FALSE,Hawaii,0.568293576,0.325204018,0.106502406
19,0,FALSE,Idaho,0.109694907,0.855185746,0.035119348
19,0,FALSE,Illinois,0.1210639,0.840535793,0.038400307
19,0,FALSE,Indiana,0.141630658,0.812417695,0.045951646
19,0,FALSE,Iowa,0.337734339,0.586116827,0.076148834
19,0,FALSE,Kansas,0.165723594,0.793878601,0.040397805
19,0,FALSE,Kentucky,0.094954224,0.880571161,0.024474615
19,0,FALSE,Louisiana,0.074589895,0.896724628,0.028685477
19,0,FALSE,Maine,0.828007038,0.072664747,0.099328215
19,0,FALSE,Maryland,0.325846049,0.619493349,0.054660603
19,0,FALSE,Massachusetts,0.412382298,0.503510149,0.084107554
19,0,FALSE,Michigan,0.678642612,0.220441008,0.10091638
19,0,FALSE,Minnesota,0.195543118,0.753726161,0.050730721
19,0,FALSE,Mississippi,0.075970613,0.895726083,0.028303303
19,0,FALSE,Missouri,0.096919844,0.874118491,0.028961665
19,0,FALSE,Montana,0.107490272,0.858700821,0.033808906
19,0,FALSE,Nebraska,0.111034279,0.853528369,0.035437352
19,0,FALSE,Nevada,0.155339761,0.803048669,0.04161157
19,0,FALSE,New Hampshire,0.254440633,0.683009339,0.062550029
19,0,FALSE,New Jersey,0.183145283,0.767413497,0.049441221
19,0,FALSE,New Mexico,0.105351682,0.861875637,0.032772681
19,0,FALSE,New York,0.631531532,0.281265881,0.087202587
19,0,FALSE,North Carolina,0.092659339,0.881126449,0.026214213
19,0,FALSE,North Dakota,0.155491301,0.796189205,0.048319494
19,0,FALSE,Ohio,0.101882595,0.865364583,0.032752821
19,0,FALSE,Oklahoma,0.084650573,0.889599868,0.025749559
19,0,FALSE,Oregon,0.79503231,0.108714773,0.096252917
19,0,FALSE,Pennsylvania,0.142398219,0.813671544,0.043930237
19,0,FALSE,Rhode Island,0.36082244,0.575953159,0.063224401
19,0,FALSE,South Carolina,0.065439378,0.911412474,0.023148148
19,0,FALSE,South Dakota,0.160709064,0.800558688,0.038732247
19,0,FALSE,Tennessee,0.0675955,0.911861155,0.020543346
19,0,FALSE,Texas,0.118813741,0.853157989,0.02802827
19,0,FALSE,Utah,0.142422945,0.812186073,0.045390982
19,0,FALSE,Vermont,0.628396289,0.291075768,0.080527943
19,0,FALSE,Virginia,0.1035362,0.862730318,0.033733482
19,0,FALSE,Washington,0.222628276,0.725230712,0.052141011
19,0,FALSE,West Virginia,0.107863431,0.858172734,0.033963835
19,0,FALSE,Wisconsin,0.213642558,0.734669811,0.051687631
19,0,FALSE,Wyoming,0.103902582,0.854856221,0.041241197
20,0,FALSE,Alabama,0.079939394,0.892868687,0.027191919
20,0,FALSE,Alaska,0.059189815,0.918975694,0.021834491
20,0,FALSE,Arizona,0.154372097,0.80342533,0.042202572
20,0,FALSE,Arkansas,0.079848392,0.891707367,0.028444241
20,0,FALSE,California,0.661326291,0.234854264,0.103819444
20,0,FALSE,Colorado,0.093527552,0.881187895,0.025284553
20,0,FALSE,Connecticut,0.586545624,0.298215394,0.115238982
20,0,FALSE,Delaware,0.104427083,0.861549479,0.034023438
20,0,FALSE,Florida,0.091609812,0.874423327,0.033966862
20,0,FALSE,Georgia,0.089902293,0.879534076,0.03056363
20,0,FALSE,Hawaii,0.568361582,0.32345679,0.108181628
20,0,FALSE,Idaho,0.109938645,0.854462935,0.03559842
20,0,FALSE,Illinois,0.115393061,0.847310057,0.037296882
20,0,FALSE,Indiana,0.141707819,0.813590535,0.044701646
20,0,FALSE,Iowa,0.340163466,0.585939643,0.073896891
20,0,FALSE,Kansas,0.158464792,0.801628944,0.039906264
20,0,FALSE,Kentucky,0.097555139,0.878313566,0.024131294
20,0,FALSE,Louisiana,0.076410761,0.894143701,0.029445538
20,0,FALSE,Maine,0.827100661,0.075101301,0.097798038
20,0,FALSE,Maryland,0.326476917,0.622261346,0.051261737
20,0,FALSE,Massachusetts,0.414929902,0.502552835,0.082517263
20,0,FALSE,Michigan,0.681414662,0.219392898,0.09919244
20,0,FALSE,Minnesota,0.194796849,0.755747305,0.049455846
20,0,FALSE,Mississippi,0.082239382,0.886631274,0.031129344
20,0,FALSE,Missouri,0.096991595,0.873882739,0.029125666
20,0,FALSE,Montana,0.103734328,0.864423908,0.031841764
20,0,FALSE,Nebraska,0.112216312,0.851347518,0.03643617
20,0,FALSE,Nevada,0.15382461,0.804554637,0.041620753
20,0,FALSE,New Hampshire,0.242629121,0.695607014,0.061763865
20,0,FALSE,New Jersey,0.17602622,0.774500322,0.049473458
20,0,FALSE,New Mexico,0.105244648,0.863261978,0.031493374
20,0,FALSE,New York,0.639027489,0.275329175,0.085643336
20,0,FALSE,North Carolina,0.097929448,0.873879516,0.028191036
20,0,FALSE,North Dakota,0.15374654,0.801977066,0.044276394
20,0,FALSE,Ohio,0.100472005,0.867057292,0.032470703
20,0,FALSE,Oklahoma,0.083608907,0.889015653,0.027375441
20,0,FALSE,Oregon,0.795736852,0.1090648,0.095198349
20,0,FALSE,Pennsylvania,0.140882103,0.813724555,0.045393342
20,0,FALSE,Rhode Island,0.358404139,0.580375817,0.061220044
20,0,FALSE,South Carolina,0.063233753,0.914150943,0.022615304
20,0,FALSE,South Dakota,0.158489975,0.802908312,0.038601713
20,0,FALSE,Tennessee,0.06692831,0.912589395,0.020482295
20,0,FALSE,Texas,0.119189479,0.851185364,0.029625157
20,0,FALSE,Utah,0.140182648,0.816214802,0.043602549
20,0,FALSE,Vermont,0.631080186,0.288745306,0.080174509
20,0,FALSE,Virginia,0.104313233,0.861957938,0.033728829
20,0,FALSE,Washington,0.224741602,0.722872831,0.052385567
20,0,FALSE,West Virginia,0.102224601,0.864971449,0.03280395
20,0,FALSE,Wisconsin,0.209958071,0.739580713,0.050461216
20,0,FALSE,Wyoming,0.102313185,0.858988654,0.038698161
21,0,FALSE,Alabama,0.080070707,0.893792929,0.026136364
21,0,FALSE,Alaska,0.063321759,0.913350694,0.023327546
21,0,FALSE,Arizona,0.150361736,0.810213469,0.039424795
21,0,FALSE,Arkansas,0.078459503,0.894383394,0.027157102
21,0,FALSE,California,0.660891041,0.234942293,0.104166667
21,0,FALSE,Colorado,0.090609756,0.883590786,0.025799458
21,0,FALSE,Connecticut,0.588956135,0.298158494,0.112885371
21,0,FALSE,Delaware,0.101727431,0.865894097,0.032378472
21,0,FALSE,Florida,0.09039961,0.875808155,0.033792235
21,0,FALSE,Georgia,0.09025759,0.878851744,0.030890665
21,0,FALSE,Hawaii,0.569700774,0.323514334,0.106784892
21,0,FALSE,Idaho,0.106736426,0.859636073,0.0336275
21,0,FALSE,Illinois,0.117166227,0.844576197,0.038257576
21,0,FALSE,Indiana,0.142649177,0.813153292,0.044197531
21,0,FALSE,Iowa,0.345010288,0.583487654,0.071502058
21,0,FALSE,Kansas,0.154120942,0.807155921,0.038723137
21,0,FALSE,Kentucky,0.095609655,0.880623179,0.023767166
21,0,FALSE,Louisiana,0.075628828,0.895685696,0.028685477
21,0,FALSE,Maine,0.831728514,0.073677756,0.09459373
21,0,FALSE,Maryland,0.323435055,0.627723983,0.048840962
21,0,FALSE,Massachusetts,0.413752877,0.501632141,0.084614982
21,0,FALSE,Michigan,0.68502291,0.215819015,0.099158076
21,0,FALSE,Minnesota,0.190661277,0.760639511,0.048699212
21,0,FALSE,Mississippi,0.076726727,0.894058344,0.029214929
21,0,FALSE,Missouri,0.094859574,0.875753383,0.029387044
21,0,FALSE,Montana,0.103701902,0.863640294,0.032657804
21,0,FALSE,Nebraska,0.111903073,0.852322695,0.035774232
21,0,FALSE,Nevada,0.15325528,0.805325987,0.041418733
21,0,FALSE,New Hampshire,0.243334286,0.693944159,0.062721555
21,0,FALSE,New Jersey,0.177358693,0.773662153,0.048979153
21,0,FALSE,New Mexico,0.099877676,0.870846075,0.029276249
21,0,FALSE,New York,0.640829291,0.274104874,0.085065835
21,0,FALSE,North Carolina,0.096595944,0.875366394,0.028037662
21,0,FALSE,North Dakota,0.152367537,0.803904705,0.043727758
21,0,FALSE,Ohio,0.103369141,0.863368056,0.033262804
21,0,FALSE,Oklahoma,0.081448413,0.891589506,0.026962081
21,0,FALSE,Oregon,0.795925328,0.110554658,0.093520014
21,0,FALSE,Pennsylvania,0.137998304,0.816274385,0.045727311
21,0,FALSE,Rhode Island,0.350255991,0.586497821,0.063246187
21,0,FALSE,South Carolina,0.065317086,0.91206761,0.022615304
21,0,FALSE,South Dakota,0.156761696,0.804746241,0.038492063
21,0,FALSE,Tennessee,0.069387755,0.909423513,0.021188732
21,0,FALSE,Texas,0.116680086,0.853565038,0.029754876
21,0,FALSE,Utah,0.140135084,0.816357496,0.04350742
21,0,FALSE,Vermont,0.633167661,0.288894411,0.077937928
21,0,FALSE,Virginia,0.102554439,0.863847013,0.033598548
21,0,FALSE,Washington,0.218646179,0.731658361,0.04969546
21,0,FALSE,West Virginia,0.097787295,0.869147038,0.033065667
21,0,FALSE,Wisconsin,0.204428721,0.746048218,0.049523061
21,0,FALSE,Wyoming,0.100616197,0.862959703,0.0364241
22,0,FALSE,Alabama,0.074520202,0.900373737,0.025106061
22,0,FALSE,Alaska,0.060763889,0.91666088,0.022575231
22,0,FALSE,Arizona,0.151563058,0.806618435,0.041818507
22,0,FALSE,Arkansas,0.075417175,0.898667074,0.025915751
22,0,FALSE,California,0.661375196,0.239314358,0.099310446
22,0,FALSE,Colorado,0.091278229,0.883075881,0.02564589
22,0,FALSE,Connecticut,0.595003104,0.294863439,0.110133457
22,0,FALSE,Delaware,0.102699653,0.863893229,0.033407118
22,0,FALSE,Florida,0.086647173,0.878809292,0.034543535
22,0,FALSE,Georgia,0.090770349,0.879752099,0.029477552
22,0,FALSE,Hawaii,0.57847353,0.315400711,0.106125759
22,0,FALSE,Idaho,0.104462935,0.861564969,0.033972096
22,0,FALSE,Illinois,0.116480018,0.847474747,0.036045235
22,0,FALSE,Indiana,0.143796296,0.812330247,0.043873457
22,0,FALSE,Iowa,0.3423754,0.584070645,0.073553955
22,0,FALSE,Kansas,0.156858711,0.804692501,0.038448788
22,0,FALSE,Kentucky,0.09056908,0.887021432,0.022409488
22,0,FALSE,Louisiana,0.075853018,0.895084208,0.029062773
22,0,FALSE,Maine,0.828545532,0.07519727,0.096257198
22,0,FALSE,Maryland,0.321297926,0.630756064,0.047946009
22,0,FALSE,Massachusetts,0.410771082,0.504666248,0.08456267
22,0,FALSE,Michigan,0.686620848,0.21722795,0.096151203
22,0,FALSE,Minnesota,0.1879716,0.762251244,0.049777156
22,0,FALSE,Mississippi,0.076072501,0.894975332,0.028952166
22,0,FALSE,Missouri,0.09250205,0.87746515,0.0300328
22,0,FALSE,Montana,0.101459144,0.865067013,0.033473843
22,0,FALSE,Nebraska,0.108953901,0.854751773,0.036294326
22,0,FALSE,Nevada,0.152144169,0.808934803,0.038921028
22,0,FALSE,New Hampshire,0.238531542,0.70095769,0.060510768
22,0,FALSE,New Jersey,0.173651408,0.779615302,0.04673329
22,0,FALSE,New Mexico,0.097640163,0.873455657,0.028904179
22,0,FALSE,New York,0.644455994,0.273151998,0.082392007
22,0,FALSE,North Carolina,0.098185072,0.873883776,0.027931152
22,0,FALSE,North Dakota,0.15194741,0.804329775,0.043722815
22,0,FALSE,Ohio,0.101312934,0.865977648,0.032709418
22,0,FALSE,Oklahoma,0.079635141,0.893865741,0.026499118
22,0,FALSE,Oregon,0.799883324,0.108889786,0.091226889
22,0,FALSE,Pennsylvania,0.135729432,0.817848813,0.046421756
22,0,FALSE,Rhode Island,0.350511983,0.585593682,0.063894336
22,0,FALSE,South Carolina,0.066029001,0.910718029,0.02325297
22,0,FALSE,South Dakota,0.157785088,0.803513993,0.038700919
22,0,FALSE,Tennessee,0.069501134,0.908385662,0.022113204
22,0,FALSE,Texas,0.113141886,0.857559492,0.029298622
22,0,FALSE,Utah,0.140986492,0.816124429,0.042889079
22,0,FALSE,Vermont,0.636586039,0.284934835,0.078479125
22,0,FALSE,Virginia,0.102773125,0.865024195,0.03220268
22,0,FALSE,Washington,0.21538852,0.733471761,0.051139719
22,0,FALSE,West Virginia,0.098483226,0.868326196,0.033190578
22,0,FALSE,Wisconsin,0.201918239,0.747374214,0.050707547
22,0,FALSE,Wyoming,0.101071009,0.862294601,0.03663439
23,0,FALSE,Alabama,0.077712121,0.896010101,0.026277778
23,0,FALSE,Alaska,0.064994213,0.910648148,0.024357639
23,0,FALSE,Arizona,0.14939264,0.808641479,0.041965881
23,0,FALSE,Arkansas,0.078607041,0.896118234,0.025274725
23,0,FALSE,California,0.664901213,0.236614828,0.098483959
23,0,FALSE,Colorado,0.08936766,0.884015357,0.026616983
23,0,FALSE,Connecticut,0.592209808,0.296849783,0.11094041
23,0,FALSE,Delaware,0.101037326,0.866684028,0.032278646
23,0,FALSE,Florida,0.087382229,0.877383853,0.035233918
23,0,FALSE,Georgia,0.091202358,0.878968831,0.029828811
23,0,FALSE,Hawaii,0.579901653,0.3141923,0.105906047
23,0,FALSE,Idaho,0.105786687,0.859984871,0.034228442
23,0,FALSE,Illinois,0.113493632,0.851839043,0.034667325
23,0,FALSE,Indiana,0.143148148,0.814717078,0.042134774
23,0,FALSE,Iowa,0.337751486,0.587580018,0.074668496
23,0,FALSE,Kansas,0.156047096,0.80420096,0.039751943
23,0,FALSE,Kentucky,0.096384727,0.879889721,0.023725551
23,0,FALSE,Louisiana,0.07649825,0.894920166,0.028581584
23,0,FALSE,Maine,0.83407443,0.073411175,0.092514395
23,0,FALSE,Maryland,0.317938185,0.633612089,0.048449726
23,0,FALSE,Massachusetts,0.41320883,0.501878008,0.084913162
23,0,FALSE,Michigan,0.687634593,0.215773196,0.096592211
23,0,FALSE,Minnesota,0.186603441,0.764754353,0.048642206
23,0,FALSE,Mississippi,0.077986915,0.892454955,0.02955813
23,0,FALSE,Missouri,0.094567446,0.875292128,0.030140426
23,0,FALSE,Montana,0.103388457,0.863180934,0.03343061
23,0,FALSE,Nebraska,0.106205674,0.857594563,0.036199764
23,0,FALSE,Nevada,0.154747475,0.805661157,0.039591368
23,0,FALSE,New Hampshire,0.236263579,0.702277492,0.061458929
23,0,FALSE,New Jersey,0.174156458,0.780174081,0.045669461
23,0,FALSE,New Mexico,0.099046891,0.871819572,0.029133537
23,0,FALSE,New York,0.644074844,0.272840148,0.083085008
23,0,FALSE,North Carolina,0.095385992,0.878433879,0.02618013
23,0,FALSE,North Dakota,0.150158165,0.80890174,0.040940095
23,0,FALSE,Ohio,0.102539063,0.86429579,0.033165148
23,0,FALSE,Oklahoma,0.082087743,0.889699074,0.028213183
23,0,FALSE,Oregon,0.800857117,0.10862951,0.090513373
23,0,FALSE,Pennsylvania,0.133232612,0.820536472,0.046230916
23,0,FALSE,Rhode Island,0.3425,0.595462963,0.062037037
23,0,FALSE,South Carolina,0.064832285,0.912613557,0.022554158
23,0,FALSE,South Dakota,0.15718985,0.803889933,0.038920217
23,0,FALSE,Tennessee,0.065572126,0.913535671,0.020892203
23,0,FALSE,Texas,0.112220433,0.859138486,0.028641081
23,0,FALSE,Utah,0.137851979,0.821908295,0.040239726
23,0,FALSE,Vermont,0.636326486,0.287707091,0.075966424
23,0,FALSE,Virginia,0.10094919,0.867020287,0.032030523
23,0,FALSE,Washington,0.215789959,0.732281285,0.051928756
23,0,FALSE,West Virginia,0.099339757,0.86770759,0.032952653
23,0,FALSE,Wisconsin,0.204973795,0.744281971,0.050744235
23,0,FALSE,Wyoming,0.098591549,0.865277778,0.036130673
24,0,FALSE,Alabama,0.079287879,0.894106061,0.026606061
